,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,186.0,182.0,182.0,171.79661000000002,190.20339,211.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,84.0,85.0,97.20338,87.79662,100.75,127.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,354.0,362.0,420.33898,379.66102,488.0,93.0
1,211.0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,186.0,182.0,182.0,171.79661000000002,186.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,84.0,85.0,97.20338,87.79662,92.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,354.0,362.0,420.33898,379.66102,131.0
2,186.0,211.0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,186.0,182.0,182.0,212.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,84.0,85.0,97.20338,89.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,354.0,362.0,420.33898,334.0
3,212.0,186.0,211.0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,186.0,182.0,187.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,84.0,85.0,84.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,354.0,362.0,508.0
4,187.0,212.0,186.0,211.0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,186.0,194.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,84.0,80.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,354.0,429.0
5,194.0,187.0,212.0,186.0,211.0,206.0,172.0,178.0,185.0,340.0,228.0,179.0,178.0,80.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,72.0,72.0,429.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,387.0,444.0
6,178.0,194.0,187.0,212.0,186.0,211.0,206.0,172.0,178.0,185.0,340.0,228.0,285.0,72.0,80.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,86.0,104.0,444.0,429.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,598.0,520.0
7,285.0,178.0,194.0,187.0,212.0,186.0,211.0,206.0,172.0,178.0,185.0,340.0,217.0,104.0,72.0,80.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,122.0,122.0,520.0,444.0,429.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,728.0,532.0
8,217.0,285.0,178.0,194.0,187.0,212.0,186.0,211.0,206.0,172.0,178.0,185.0,266.0,122.0,104.0,72.0,80.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,72.0,108.41379,532.0,520.0,444.0,429.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,268.0,571.17241
9,266.0,217.0,285.0,178.0,194.0,187.0,212.0,186.0,211.0,206.0,172.0,178.0,251.0,108.41379,122.0,104.0,72.0,80.0,84.0,89.0,92.0,127.0,117.0,88.0,91.0,117.58621,571.17241,532.0,520.0,444.0,429.0,508.0,334.0,131.0,93.0,51.0,200.0,274.0,601.82759
